gameid	time	roundNum	trialType	condition	nameClickedObj	targetStatusClickedObj	spLocsClickedObj	lisLocsClickedObj	basiclevelClickedObj	superdomainClickedObj	alt1Name	alt1TargetStatus	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2TargetStatus	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain	alt3Name	alt3TargetStatus	alt3SpLocs	alt3LisLocs	alt3Basiclevel	alt3superdomain	alt4Name	alt4TargetStatus	alt4SpLocs	alt4LisLocs	alt4Basiclevel	alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor	colors	sizes	types	oneMentioned	theMentioned
0327-7	1455301975995	56	colorSizeTrial	color31	small_purple_butterfly	target	3	4	NA	NA	big_blue_butterfly	distractor	1	2	NA	NA	small_blue_butterfly	distractor	4	3	NA	NA	big_blue_butterfly	distractor	2	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple		1455301974639	purple	False	True	False	butterfly	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455301983306	57	colorSizeTrial	size32	small_black_belt	target	2	2	NA	NA	big_black_belt	distractor	3	1	NA	NA	big_brown_belt	distractor	4	4	NA	NA	big_black_belt	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest		1455301981948	smallest	False	False	False	belt	small	black	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301987919	58	colorSizeTrial	size42	big_white_weddingcake	target	4	2	NA	NA	small_white_weddingcake	distractor	5	5	NA	NA	small_white_weddingcake	distractor	1	3	NA	NA	small_pink_weddingcake	distractor	3	1	NA	NA	small_pink_weddingcake	distractor	2	4	NA	NA	1	1	0	largest		1455301986548	largest	False	False	False	weddingcake	big	white	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455301991556	59	colorSizeTrial	color32	big_blue_book	target	2	4	NA	NA	big_black_book	distractor	1	3	NA	NA	small_black_book	distractor	3	2	NA	NA	big_black_book	distractor	4	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455301990405	blue	False	True	False	book	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455302001103	61	colorSizeTrial	color33	big_pink_teacup	target	4	1	NA	NA	big_white_teacup	distractor	3	4	NA	NA	big_white_teacup	distractor	1	3	NA	NA	big_white_teacup	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pink		1455301999925	pink	False	True	False	teacup	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455302009289	62	colorSizeTrial	size41	big_green_bracelet	target	3	1	NA	NA	small_purple_bracelet	distractor	4	3	NA	NA	small_purple_bracelet	distractor	2	5	NA	NA	small_green_bracelet	distractor	1	4	NA	NA	small_purple_bracelet	distractor	5	2	NA	NA	2	2	0	argest___largest		1455302004778___1455302007277	argest	False	False	False	bracelet	big	green	FALSE	FALSE	FALSE	FALSE	FALSE
0327-7	1455302025314	65	colorSizeTrial	color41	small_orange_coathanger	target	5	4	NA	NA	small_purple_coathanger	distractor	3	1	NA	NA	big_purple_coathanger	distractor	2	3	NA	NA	big_purple_coathanger	distractor	4	2	NA	NA	big_purple_coathanger	distractor	1	5	NA	NA	1	1	0	orange		1455302023078	orange	False	True	False	coathanger	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
0327-7	1455302043068	68	colorSizeTrial	size42	big_blue_cushion	target	4	5	NA	NA	small_orange_cushion	distractor	3	4	NA	NA	small_blue_cushion	distractor	1	2	NA	NA	small_orange_cushion	distractor	2	3	NA	NA	small_blue_cushion	distractor	5	1	NA	NA	1	1	0	largest		1455302041445	largest	False	False	False	cushion	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455302058234	71	colorSizeTrial	size33	big_red_tack	target	4	2	NA	NA	small_red_tack	distractor	2	1	NA	NA	small_red_tack	distractor	1	4	NA	NA	small_red_tack	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	largest		1455302057357	largest	False	False	False	tack	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
0327-7	1455302062016	72	colorSizeTrial	color42	big_red_chair	target	4	5	NA	NA	big_green_chair	distractor	2	4	NA	NA	big_green_chair	distractor	3	3	NA	NA	small_green_chair	distractor	5	2	NA	NA	small_green_chair	distractor	1	1	NA	NA	2	2	0	red___nice job		1455302060753___1455302062120	red	False	True	False	chair	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455303799701	1	colorSizeTrial	color22	small_pink_balloon	target	4	2	NA	NA	small_yellow_balloon	distractor	3	4	NA	NA	small_yellow_balloon	distractor	2	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple		1455303793356	purple	False	False	False	balloon	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455303866942	6	colorSizeTrial	size41	small_blue_cap	target	3	4	NA	NA	big_orange_cap	distractor	2	1	NA	NA	big_orange_cap	distractor	1	3	NA	NA	big_orange_cap	distractor	4	2	NA	NA	big_blue_cap	distractor	5	5	NA	NA	2	2	0	flower___small blue		1455303853850___1455303858657	flower	False	False	False	cap	small	blue	FALSE	FALSE	TRUE	FALSE	FALSE
7960-f	1455303975111	17	colorSizeTrial	color43	small_green_jacket	target	2	1	NA	NA	small_brown_jacket	distractor	1	4	NA	NA	small_brown_jacket	distractor	5	5	NA	NA	small_brown_jacket	distractor	4	3	NA	NA	big_brown_jacket	distractor	3	2	NA	NA	1	1	0	green		1455303972886	green	False	True	False	jacket	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455303981659	18	colorSizeTrial	color31	big_pink_hairdryer	target	4	3	NA	NA	small_purple_hairdryer	distractor	1	1	NA	NA	big_purple_hairdryer	distractor	2	2	NA	NA	small_purple_hairdryer	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pink		1455303978692	pink	False	True	False	hairdryer	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455303988410	19	colorSizeTrial	color44	small_orange_billiardball	target	4	1	NA	NA	small_purple_billiardball	distractor	1	4	NA	NA	small_purple_billiardball	distractor	5	2	NA	NA	small_purple_billiardball	distractor	2	3	NA	NA	small_purple_billiardball	distractor	3	5	NA	NA	1	1	0	red		1455303984867	red	False	False	False	billiardball	small	orange	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455303995039	20	colorSizeTrial	color32	small_blue_ornament	target	1	4	NA	NA	small_purple_ornament	distractor	4	3	NA	NA	big_purple_ornament	distractor	3	1	NA	NA	small_purple_ornament	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455303992431	blue	False	True	False	ornament	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455304008024	22	colorSizeTrial	size44	big_blue_comb	target	3	4	NA	NA	small_blue_comb	distractor	2	3	NA	NA	small_blue_comb	distractor	4	2	NA	NA	small_blue_comb	distractor	5	1	NA	NA	small_blue_comb	distractor	1	5	NA	NA	1	1	0	large		1455304005324	large	False	False	False	comb	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304014347	23	colorSizeTrial	size42	small_blue_rug	target	1	4	NA	NA	big_purple_rug	distractor	3	3	NA	NA	big_purple_rug	distractor	2	1	NA	NA	big_blue_rug	distractor	4	2	NA	NA	big_blue_rug	distractor	5	5	NA	NA	1	1	0	small blue		1455304012462	small blue	True	True	False	rug	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304028451	25	colorSizeTrial	size31	small_pink_phone	target	2	1	NA	NA	big_pink_phone	distractor	1	4	NA	NA	big_white_phone	distractor	4	3	NA	NA	big_white_phone	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small pink		1455304026541	small pink	True	True	False	phone	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304035162	26	colorSizeTrial	size21	small_pink_framee	target	2	2	NA	NA	big_pink_framee	distractor	3	4	NA	NA	big_green_framee	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small pink		1455304032526	small pink	True	True	False	framee	small	pink	TRUE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304040908	27	colorSizeTrial	color22	small_purple_coathanger	target	2	2	NA	NA	small_orange_coathanger	distractor	3	4	NA	NA	small_orange_coathanger	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple		1455304038579	purple	False	True	False	coathanger	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455304047738	28	colorSizeTrial	size44	small_purple_rock	target	3	4	NA	NA	big_purple_rock	distractor	1	5	NA	NA	big_purple_rock	distractor	5	2	NA	NA	big_purple_rock	distractor	4	1	NA	NA	big_purple_rock	distractor	2	3	NA	NA	1	1	0	small		1455304044607	small	True	False	False	rock	small	purple	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304068779	31	colorSizeTrial	color44	small_pink_golfball	target	1	5	NA	NA	small_blue_golfball	distractor	3	3	NA	NA	small_blue_golfball	distractor	2	4	NA	NA	small_blue_golfball	distractor	5	2	NA	NA	small_blue_golfball	distractor	4	1	NA	NA	1	1	0	pink		1455304067234	pink	False	True	False	golfball	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455304075238	32	colorSizeTrial	size33	small_blue_toothbrush	target	2	3	NA	NA	big_blue_toothbrush	distractor	1	2	NA	NA	big_blue_toothbrush	distractor	4	1	NA	NA	big_blue_toothbrush	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small		1455304072644	small	True	False	False	toothbrush	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304081897	33	colorSizeTrial	size42	small_blue_cushion	distractor	3	3	NA	NA	big_blue_cushion	target	1	1	NA	NA	small_blue_cushion	distractor	2	5	NA	NA	small_orange_cushion	distractor	5	2	NA	NA	small_orange_cushion	distractor	4	4	NA	NA	1	1	0	large blue		1455304079426	large blue	False	True	False	cushion	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304088387	34	colorSizeTrial	color21	big_pink_bucket	target	3	2	NA	NA	big_red_bucket	distractor	4	4	NA	NA	small_red_bucket	distractor	2	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pink		1455304085313	pink	False	True	False	bucket	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455304102012	36	colorSizeTrial	size31	big_blue_binder	target	2	1	NA	NA	small_blue_binder	distractor	1	2	NA	NA	small_green_binder	distractor	4	4	NA	NA	small_green_binder	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big blue		1455304099678	big blue	True	True	False	binder	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304108140	37	colorSizeTrial	color42	big_yellow_napkin	target	2	4	NA	NA	big_orange_napkin	distractor	3	3	NA	NA	small_orange_napkin	distractor	1	1	NA	NA	small_orange_napkin	distractor	5	5	NA	NA	big_orange_napkin	distractor	4	2	NA	NA	1	1	0	yellow		1455304105674	yellow	False	True	False	napkin	big	yellow	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455304130007	40	colorSizeTrial	color43	big_green_avocado	target	1	4	NA	NA	big_black_avocado	distractor	2	1	NA	NA	big_black_avocado	distractor	4	3	NA	NA	big_black_avocado	distractor	5	2	NA	NA	small_black_avocado	distractor	3	5	NA	NA	1	1	0	green		1455304127774	green	False	True	False	avocado	big	green	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455304143741	42	colorSizeTrial	color21	big_purple_stapler	target	3	3	NA	NA	big_red_stapler	distractor	2	2	NA	NA	small_red_stapler	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple		1455304140385	purple	False	True	False	stapler	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455304159334	44	colorSizeTrial	color33	small_white_teacup	target	1	3	NA	NA	small_pink_teacup	distractor	4	4	NA	NA	small_pink_teacup	distractor	3	1	NA	NA	small_pink_teacup	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	white		1455304155840	white	False	True	False	teacup	small	white	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455304165054	45	colorSizeTrial	color41	small_red_flower	target	5	5	NA	NA	big_purple_flower	distractor	4	3	NA	NA	big_purple_flower	distractor	2	4	NA	NA	big_purple_flower	distractor	1	2	NA	NA	small_purple_flower	distractor	3	1	NA	NA	1	1	0	red		1455304162583	red	False	True	False	flower	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455304170916	46	colorSizeTrial	size33	big_black_turtle	target	2	2	NA	NA	small_black_turtle	distractor	1	4	NA	NA	small_black_turtle	distractor	3	3	NA	NA	small_black_turtle	distractor	4	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	large		1455304168414	large	False	False	False	turtle	big	black	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304178584	47	colorSizeTrial	size32	big_purple_bike	target	4	1	NA	NA	small_purple_bike	distractor	1	2	NA	NA	small_purple_bike	distractor	3	3	NA	NA	small_red_bike	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	large purple		1455304175351	large purple	False	True	False	bike	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304200070	50	colorSizeTrial	color42	big_blue_book	target	3	2	NA	NA	big_black_book	distractor	1	1	NA	NA	big_black_book	distractor	5	3	NA	NA	small_black_book	distractor	4	4	NA	NA	small_black_book	distractor	2	5	NA	NA	1	1	0	blue		1455304197487	blue	False	True	False	book	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455304211462	51	colorSizeTrial	size32	small_red_candle	target	1	1	NA	NA	big_blue_candle	distractor	2	4	NA	NA	big_red_candle	distractor	4	2	NA	NA	big_red_candle	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small red		1455304204167	small red	True	True	False	candle	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304219597	52	colorSizeTrial	size41	big_black_belt	target	5	3	NA	NA	small_brown_belt	distractor	1	1	NA	NA	small_brown_belt	distractor	2	2	NA	NA	small_black_belt	distractor	3	4	NA	NA	small_brown_belt	distractor	4	5	NA	NA	1	1	0	big black		1455304216024	big black	True	True	False	belt	big	black	TRUE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304238126	55	colorSizeTrial	size43	big_blue_tack	target	1	1	NA	NA	small_blue_tack	distractor	3	5	NA	NA	small_blue_tack	distractor	2	2	NA	NA	small_red_tack	distractor	5	4	NA	NA	small_blue_tack	distractor	4	3	NA	NA	1	1	0	large blue		1455304235761	large blue	False	True	False	tack	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304259518	58	colorSizeTrial	color41	big_purple_bracelet	target	5	4	NA	NA	small_green_bracelet	distractor	4	3	NA	NA	big_green_bracelet	distractor	1	5	NA	NA	small_green_bracelet	distractor	3	1	NA	NA	small_green_bracelet	distractor	2	2	NA	NA	1	1	0	purple		1455304253681	purple	False	True	False	bracelet	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455304282991	61	colorSizeTrial	size22	big_blue_butterfly	target	4	2	NA	NA	small_blue_butterfly	distractor	3	3	NA	NA	small_blue_butterfly	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	large		1455304280547	large	False	False	False	butterfly	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304299803	63	colorSizeTrial	color32	big_red_yarn	target	2	4	NA	NA	big_purple_yarn	distractor	3	1	NA	NA	big_purple_yarn	distractor	4	3	NA	NA	small_purple_yarn	distractor	1	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red		1455304297338	red	False	True	False	yarn	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455304321258	66	colorSizeTrial	size21	big_blue_guitar	target	3	2	NA	NA	small_green_guitar	distractor	2	3	NA	NA	small_blue_guitar	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	large blue		1455304318044	large blue	False	True	False	guitar	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304342739	68	colorSizeTrial	color33	small_pink_weddingcake	target	4	3	NA	NA	small_white_weddingcake	distractor	2	1	NA	NA	small_white_weddingcake	distractor	3	4	NA	NA	small_white_weddingcake	distractor	1	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pink		1455304330113	pink	False	True	False	weddingcake	small	pink	TRUE	FALSE	FALSE	FALSE	FALSE
7960-f	1455304354398	70	colorSizeTrial	size22	big_red_pepper	target	2	3	NA	NA	small_red_pepper	distractor	3	2	NA	NA	small_red_pepper	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	large		1455304352496	large	False	False	False	pepper	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304364298	71	colorSizeTrial	size43	small_yellow_shoe	distractor	5	4	NA	NA	big_white_shoe	target	3	5	NA	NA	small_white_shoe	distractor	2	1	NA	NA	small_white_shoe	distractor	4	3	NA	NA	small_white_shoe	distractor	1	2	NA	NA	1	1	0	large white		1455304359262	large white	False	False	False	shoe	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE
7960-f	1455304371977	72	colorSizeTrial	color31	big_green_chair	target	4	2	NA	NA	big_red_chair	distractor	2	4	NA	NA	small_red_chair	distractor	3	1	NA	NA	small_red_chair	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	green		1455304367652	green	False	True	False	chair	big	green	TRUE	FALSE	FALSE	FALSE	FALSE
2719-8	1455302666213	1	colorSizeTrial	color44	big_pink_balloon	target	5	3	NA	NA	big_yellow_balloon	distractor	2	1	NA	NA	big_yellow_balloon	distractor	1	5	NA	NA	big_yellow_balloon	distractor	3	4	NA	NA	big_yellow_balloon	distractor	4	2	NA	NA	1	1	0	purple		1455302664667	purple	False	False	False	balloon	big	pink	TRUE	FALSE	FALSE	FALSE	FALSE
2719-8	1455302683704	3	colorSizeTrial	size44	big_blue_tack	target	4	5	NA	NA	small_blue_tack	distractor	1	1	NA	NA	small_blue_tack	distractor	3	2	NA	NA	small_blue_tack	distractor	2	4	NA	NA	small_blue_tack	distractor	5	3	NA	NA	1	1	0	big		1455302682009	big	True	False	False	tack	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
2719-8	1455302694329	5	colorSizeTrial	size31	big_green_chair	target	3	4	NA	NA	small_green_chair	distractor	1	2	NA	NA	small_red_chair	distractor	4	1	NA	NA	small_red_chair	distractor	2	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big green		1455302693170	big green	True	True	False	chair	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
2719-8	1455302704243	7	colorSizeTrial	size32	big_white_phone	distractor	4	3	NA	NA	small_pink_phone	target	2	4	NA	NA	big_pink_phone	distractor	1	2	NA	NA	big_pink_phone	distractor	3	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small		1455302703072	small	False	False	False	phone	big	white	FALSE	TRUE	FALSE	FALSE	FALSE
2719-8	1455302737818	13	colorSizeTrial	color31	big_green_guitar	target	4	2	NA	NA	small_blue_guitar	distractor	3	4	NA	NA	big_blue_guitar	distractor	1	3	NA	NA	small_blue_guitar	distractor	2	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	green		1455302736609	green	False	True	False	guitar	big	green	TRUE	FALSE	FALSE	FALSE	FALSE
2719-8	1455302745297	14	colorSizeTrial	size31	big_green_rock	target	2	2	NA	NA	small_green_rock	distractor	3	1	NA	NA	small_purple_rock	distractor	4	4	NA	NA	small_purple_rock	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big green		1455302744161	big green	True	True	False	rock	big	green	TRUE	TRUE	FALSE	FALSE	FALSE
2719-8	1455302755817	16	colorSizeTrial	size43	small_red_stapler	target	3	2	NA	NA	big_red_stapler	distractor	1	4	NA	NA	big_red_stapler	distractor	5	1	NA	NA	big_purple_stapler	distractor	4	3	NA	NA	big_red_stapler	distractor	2	5	NA	NA	1	1	0	small red		1455302754388	small red	True	True	False	stapler	small	red	TRUE	TRUE	FALSE	FALSE	FALSE
2719-8	1455302773210	19	colorSizeTrial	size44	small_green_pepper	target	2	5	NA	NA	big_green_pepper	distractor	5	3	NA	NA	big_green_pepper	distractor	3	1	NA	NA	big_green_pepper	distractor	4	4	NA	NA	big_green_pepper	distractor	1	2	NA	NA	1	1	0	small		1455302769786	small	True	False	False	pepper	small	green	FALSE	TRUE	FALSE	FALSE	FALSE
2719-8	1455302787466	21	colorSizeTrial	color43	big_purple_coathanger	target	3	3	NA	NA	big_orange_coathanger	distractor	2	1	NA	NA	big_orange_coathanger	distractor	5	4	NA	NA	big_orange_coathanger	distractor	4	2	NA	NA	small_orange_coathanger	distractor	1	5	NA	NA	1	1	0	purple		1455302784385	purple	False	True	False	coathanger	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
2719-8	1455302816885	23	colorSizeTrial	color42	small_purple_rug	target	3	2	NA	NA	small_blue_rug	distractor	5	4	NA	NA	big_blue_rug	distractor	1	5	NA	NA	small_blue_rug	distractor	4	3	NA	NA	big_blue_rug	distractor	2	1	NA	NA	1	1	0	purple		1455302815903	purple	False	True	False	rug	small	purple	TRUE	FALSE	FALSE	FALSE	FALSE
2719-8	1455302823432	24	colorSizeTrial	color44	small_black_turtle	target	5	3	NA	NA	small_brown_turtle	distractor	4	5	NA	NA	small_brown_turtle	distractor	1	1	NA	NA	small_brown_turtle	distractor	3	2	NA	NA	small_brown_turtle	distractor	2	4	NA	NA	1	1	0	black		1455302822058	black	False	True	False	turtle	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
2719-8	1455302836711	26	colorSizeTrial	color32	big_blue_ornament	target	4	3	NA	NA	big_purple_ornament	distractor	2	4	NA	NA	small_purple_ornament	distractor	1	2	NA	NA	big_purple_ornament	distractor	3	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455302835680	blue	False	True	False	ornament	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
